username,quiz_name,category,grade,timestamp,date,time,num_total,num_correct,percent_correct,mastery,mastery_timestamp,mastery_date,mastery_time
OarielO,LG3,LG,3,2024-10-03 10:10:38,2024-10-03,10:10:38,5,5,1.0,1,2024-08-07 11:17:21,2024-08-07,11:17:21
OamirO,COM1,CO,1,2024-10-03 10:13:09,2024-10-03,10:13:09,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-03 10:14:08,2024-10-03,10:14:08,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,AS1,AS,1,2024-10-03 10:14:32,2024-10-03,10:14:32,5,2,0.4,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,AS3,AS,3,2024-10-03 10:12:14,2024-10-03,10:12:14,6,6,1.0,1,2024-10-03 10:01:01,2024-10-03,10:01:01
CyrusC3,MD3,MD,3,2024-10-03 10:33:21,2024-10-03,10:33:21,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
OarielO,COM3,CO,3,2024-10-03 10:34:59,2024-10-03,10:34:59,4,3,0.75,1,2024-08-29 13:14:44,2024-08-29,13:14:44
KnoxK2,FR,,4,2024-10-03 10:29:01,2024-10-03,10:29:01,8,6,0.75,0,,,
OarielO,COM3,CO,3,2024-10-03 10:36:36,2024-10-03,10:36:36,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
CyrusC3,MD3,MD,3,2024-10-03 10:38:10,2024-10-03,10:38:10,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
FoxF2,AP,,4,2024-10-03 10:37:12,2024-10-03,10:37:12,6,4,0.6666666666666666,0,,,
OarielO,AS3,AS,3,2024-10-03 10:37:37,2024-10-03,10:37:37,6,6,1.0,0,2024-11-19 12:39:58,2024-11-19,12:39:58
KnoxK2,FR,,4,2024-10-03 10:36:56,2024-10-03,10:36:56,8,8,1.0,0,,,
CyrusC3,MD3,MD,3,2024-10-03 10:40:19,2024-10-03,10:40:19,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
OarielO,MD3,MD,3,2024-10-03 10:42:04,2024-10-03,10:42:04,4,4,1.0,0,2024-11-19 12:47:41,2024-11-19,12:47:41
CyrusC3,MD3,MD,3,2024-10-03 10:42:57,2024-10-03,10:42:57,4,4,1.0,1,2024-10-02 09:45:36,2024-10-02,09:45:36
KnoxK2,FR,,4,2024-10-03 10:41:56,2024-10-03,10:41:56,8,8,1.0,0,,,
OarielO,FR3,FR,3,2024-10-03 10:46:25,2024-10-03,10:46:25,4,4,1.0,0,2024-11-21 15:22:36,2024-11-21,15:22:36
OarielO,FR3,FR,3,2024-10-03 10:47:56,2024-10-03,10:47:56,4,4,1.0,0,2024-11-21 15:22:36,2024-11-21,15:22:36
OarielO,LG3,LG,3,2024-10-03 10:50:24,2024-10-03,10:50:24,5,5,1.0,1,2024-08-07 11:17:21,2024-08-07,11:17:21
FoxF2,COM4,CO,4,2024-10-03 10:52:59,2024-10-03,10:52:59,5,4,0.8,0,2025-01-23 15:40:23,2025-01-23,15:40:23
KnoxK2,FR,,4,2024-10-03 10:50:25,2024-10-03,10:50:25,8,4,0.5,0,,,
KnoxK2,DEC,DE,4,2024-10-03 10:56:45,2024-10-03,10:56:45,5,2,0.4,0,2024-12-12 15:05:27,2024-12-12,15:05:27
FoxF2,AS,,4,2024-10-03 10:55:11,2024-10-03,10:55:11,4,3,0.75,0,,,
AyaA2,DEC,,4,2024-10-03 10:53:18,2024-10-03,10:53:18,5,2,0.4,0,,,
KnoxK2,DEC,DE,4,2024-10-03 10:58:52,2024-10-03,10:58:52,5,3,0.6,0,2024-12-12 15:05:27,2024-12-12,15:05:27
KnoxK2,DEC,DE,4,2024-10-03 11:00:29,2024-10-03,11:00:29,5,2,0.4,0,2024-12-12 15:05:27,2024-12-12,15:05:27
KnoxK2,DEC,DE,4,2024-10-03 11:01:39,2024-10-03,11:01:39,5,1,0.2,0,2024-12-12 15:05:27,2024-12-12,15:05:27
AyaA2,AS,,4,2024-10-03 10:59:40,2024-10-03,10:59:40,4,4,1.0,0,,,
KnoxK2,DEC,DE,4,2024-10-03 11:03:09,2024-10-03,11:03:09,5,3,0.6,0,2024-12-12 15:05:27,2024-12-12,15:05:27
KnoxK2,COM5,CO,5,2024-10-03 11:06:23,2024-10-03,11:06:23,4,2,0.5,0,2024-11-05 12:14:35,2024-11-05,12:14:35
PaytonP4,COM2,CO,2,2024-10-03 16:37:13,2024-10-03,16:37:13,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-03 16:40:15,2024-10-03,16:40:15,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM3,CO,3,2024-10-03 16:41:42,2024-10-03,16:41:42,4,3,0.75,0,2025-01-23 14:10:51,2025-01-23,14:10:51
PaytonP4,COM2,CO,2,2024-10-03 17:21:43,2024-10-03,17:21:43,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-03 17:24:03,2024-10-03,17:24:03,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-03 17:27:20,2024-10-03,17:27:20,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-03 17:30:36,2024-10-03,17:30:36,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
KnoxK2,COM5,CO,5,2024-10-04 09:17:35,2024-10-04,09:17:35,4,3,0.75,0,2024-11-05 12:14:35,2024-11-05,12:14:35
KnoxK2,COM5,CO,5,2024-10-04 09:18:51,2024-10-04,09:18:51,4,4,1.0,0,2024-11-05 12:14:35,2024-11-05,12:14:35
OamirO,AS1,AS,1,2024-10-04 09:20:11,2024-10-04,09:20:11,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
KnoxK2,COM5,CO,5,2024-10-04 09:21:29,2024-10-04,09:21:29,4,4,1.0,0,2024-11-05 12:14:35,2024-11-05,12:14:35
KnoxK2,COM5,CO,5,2024-10-04 09:22:57,2024-10-04,09:22:57,4,4,1.0,0,2024-11-05 12:14:35,2024-11-05,12:14:35
OamirO,AS1,AS,1,2024-10-04 09:21:42,2024-10-04,09:21:42,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,COM1,CO,1,2024-10-04 09:23:49,2024-10-04,09:23:49,5,3,0.6,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-04 09:24:14,2024-10-04,09:24:14,5,4,0.8,0,2024-12-18 09:58:01,2024-12-18,09:58:01
OamirO,COM1,CO,1,2024-10-04 09:25:39,2024-10-04,09:25:39,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
KnoxK2,MD5,,5,2024-10-04 09:23:55,2024-10-04,09:23:55,6,6,1.0,0,,,
OamirO,AS1,AS,1,2024-10-04 09:27:37,2024-10-04,09:27:37,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
FoxF2,AS1,AS,1,2024-10-04 09:37:08,2024-10-04,09:37:08,5,5,1.0,0,2025-03-06 15:01:13,2025-03-06,15:01:13
KnoxK2,MD5,,5,2024-10-04 09:39:01,2024-10-04,09:39:01,6,5,0.8333333333333334,0,,,
KnoxK2,MD5,,5,2024-10-07 11:05:26,2024-10-07,11:05:26,6,5,0.8333333333333334,0,,,
AyaA2,DEC,,4,2024-10-09 09:22:53,2024-10-09,09:22:53,5,4,0.8,0,,,
IyanaI,MD2,MD,2,2024-10-09 09:33:13,2024-10-09,09:33:13,2,2,1.0,0,2024-12-17 15:27:03,2024-12-17,15:27:03
AyaA2,AP,,4,2024-10-09 09:35:31,2024-10-09,09:35:31,6,3,0.5,0,,,
AyaA2,COM1,CO,1,2024-10-09 09:49:45,2024-10-09,09:49:45,5,5,1.0,1,2024-10-09 09:49:45,2024-10-09,09:49:45
AyaA2,AS1,AS,1,2024-10-09 09:50:55,2024-10-09,09:50:55,5,5,1.0,0,2024-11-19 12:59:59,2024-11-19,12:59:59
AyaA2,COM1,CO,1,2024-10-09 09:55:04,2024-10-09,09:55:04,5,5,1.0,1,2024-10-09 09:49:45,2024-10-09,09:49:45
OamirO,AS1,AS,1,2024-10-09 10:03:40,2024-10-09,10:03:40,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
PaytonP4,COM3,CO,3,2024-10-09 10:06:27,2024-10-09,10:06:27,4,3,0.75,0,2025-01-23 14:10:51,2025-01-23,14:10:51
OamirO,AS1,AS,1,2024-10-09 10:06:39,2024-10-09,10:06:39,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
KnoxK2,MD5,,5,2024-10-09 10:01:45,2024-10-09,10:01:45,6,5,0.8333333333333334,0,,,
OamirO,AS1,AS,1,2024-10-09 10:08:47,2024-10-09,10:08:47,5,1,0.2,1,2024-08-29 12:13:10,2024-08-29,12:13:10
PaytonP4,LG3,LG,3,2024-10-09 10:10:45,2024-10-09,10:10:45,5,2,0.4,0,2025-01-28 15:34:07,2025-01-28,15:34:07
KnoxK2,MD5,,5,2024-10-09 10:08:31,2024-10-09,10:08:31,6,5,0.8333333333333334,0,,,
PaytonP4,LG3,LG,3,2024-10-09 10:12:52,2024-10-09,10:12:52,5,1,0.2,0,2025-01-28 15:34:07,2025-01-28,15:34:07
KnoxK2,AP5,,5,2024-10-09 10:17:19,2024-10-09,10:17:19,3,1,0.3333333333333333,0,,,
OamirO,AS1,AS,1,2024-10-09 10:14:49,2024-10-09,10:14:49,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
KnoxK2,AP5,,5,2024-10-09 10:23:12,2024-10-09,10:23:12,3,2,0.6666666666666666,0,,,
KnoxK2,AP5,,5,2024-10-09 10:26:25,2024-10-09,10:26:25,3,2,0.6666666666666666,0,,,
KnoxK2,AP5,,5,2024-10-09 10:27:54,2024-10-09,10:27:54,3,2,0.6666666666666666,0,,,
KnoxK2,AP5,,5,2024-10-09 10:28:51,2024-10-09,10:28:51,3,2,0.6666666666666666,0,,,
KnoxK2,LG5,LG,5,2024-10-09 10:36:20,2024-10-09,10:36:20,6,6,1.0,0,2024-10-10 11:33:01,2024-10-10,11:33:01
KnoxK2,LG5,LG,5,2024-10-10 11:17:54,2024-10-10,11:17:54,6,6,1.0,0,2024-10-10 11:33:01,2024-10-10,11:33:01
KnoxK2,LG5,LG,5,2024-10-10 11:25:13,2024-10-10,11:25:13,6,6,1.0,0,2024-10-10 11:33:01,2024-10-10,11:33:01
KnoxK2,LG5,LG,5,2024-10-10 11:31:17,2024-10-10,11:31:17,6,6,1.0,0,2024-10-10 11:33:01,2024-10-10,11:33:01
KnoxK2,LG5,LG,5,2024-10-10 11:33:01,2024-10-10,11:33:01,6,6,1.0,1,2024-10-10 11:33:01,2024-10-10,11:33:01
CyrusC3,COM4,CO,4,2024-10-14 12:37:52,2024-10-14,12:37:52,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-14 12:41:55,2024-10-14,12:41:55,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,AP,,4,2024-10-14 12:45:10,2024-10-14,12:45:10,6,5,0.8333333333333334,0,,,
CyrusC3,AP,,4,2024-10-15 09:47:14,2024-10-15,09:47:14,6,4,0.6666666666666666,0,,,
CyrusC3,COM4,CO,4,2024-10-15 09:57:14,2024-10-15,09:57:14,5,5,1.0,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-15 09:58:48,2024-10-15,09:58:48,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-15 10:00:17,2024-10-15,10:00:17,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-15 10:16:35,2024-10-15,10:16:35,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-15 10:17:42,2024-10-15,10:17:42,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
KnoxK2,FR5,,5,2024-10-15 10:17:20,2024-10-15,10:17:20,5,2,0.4,0,,,
CyrusC3,COM4,CO,4,2024-10-15 10:20:16,2024-10-15,10:20:16,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
KnoxK2,FR5,,5,2024-10-15 10:20:28,2024-10-15,10:20:28,5,2,0.4,0,,,
KnoxK2,FR5,,5,2024-10-15 10:23:31,2024-10-15,10:23:31,5,3,0.6,0,,,
KnoxK2,FR5,,5,2024-10-15 10:30:48,2024-10-15,10:30:48,5,2,0.4,0,,,
KnoxK2,FR5,,5,2024-10-15 10:42:28,2024-10-15,10:42:28,5,3,0.6,0,,,
AyaA2,AS,,4,2024-10-15 10:31:25,2024-10-15,10:31:25,4,3,0.75,0,,,
AyaA2,DEC,,4,2024-10-15 10:51:15,2024-10-15,10:51:15,5,4,0.8,0,,,
KnoxK2,DEC5,,5,2024-10-16 11:56:16,2024-10-16,11:56:16,7,5,0.7142857142857143,0,,,
OamirO,AS1,AS,1,2024-10-16 11:55:30,2024-10-16,11:55:30,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-10-16 12:03:15,2024-10-16,12:03:15,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-10-16 12:05:55,2024-10-16,12:05:55,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
AyaA2,DEC,,4,2024-10-16 11:56:25,2024-10-16,11:56:25,5,4,0.8,0,,,
KnoxK2,DEC5,,5,2024-10-16 12:06:34,2024-10-16,12:06:34,7,4,0.5714285714285714,0,,,
KnoxK2,DEC5,,5,2024-10-16 12:11:25,2024-10-16,12:11:25,7,5,0.7142857142857143,0,,,
KnoxK2,DEC5,,5,2024-10-16 12:19:09,2024-10-16,12:19:09,7,4,0.5714285714285714,0,,,
KnoxK2,DEC5,,5,2024-10-16 12:22:14,2024-10-16,12:22:14,7,4,0.5714285714285714,0,,,
KnoxK2,PER,,5,2024-10-16 12:25:29,2024-10-16,12:25:29,6,3,0.5,0,,,
OamirO,MD2,MD,2,2024-10-16 12:26:54,2024-10-16,12:26:54,2,1,0.5,0,2024-11-14 11:08:14,2024-11-14,11:08:14
OarielO,COM3,CO,3,2024-10-16 12:31:52,2024-10-16,12:31:52,4,4,1.0,1,2024-08-29 13:14:44,2024-08-29,13:14:44
OamirO,AS2,,2,2024-10-16 12:29:49,2024-10-16,12:29:49,5,3,0.6,0,,,
KnoxK2,PL5,,5,2024-10-16 12:29:52,2024-10-16,12:29:52,8,6,0.75,0,,,
AyaA2,COM4,,4,2024-10-16 12:35:29,2024-10-16,12:35:29,5,1,0.2,0,,,
OamirO,AS2,,2,2024-10-16 12:34:40,2024-10-16,12:34:40,5,2,0.4,0,,,
OamirO,COM2,CO,2,2024-10-16 12:41:07,2024-10-16,12:41:07,5,2,0.4,0,2024-11-21 14:14:44,2024-11-21,14:14:44
OamirO,COM2,CO,2,2024-10-16 12:41:40,2024-10-16,12:41:40,5,2,0.4,0,2024-11-21 14:14:44,2024-11-21,14:14:44
OarielO,AS3,AS,3,2024-10-16 12:34:23,2024-10-16,12:34:23,6,6,1.0,0,2024-11-19 12:39:58,2024-11-19,12:39:58
OarielO,AS3,AS,3,2024-10-16 12:48:43,2024-10-16,12:48:43,6,6,1.0,0,2024-11-19 12:39:58,2024-11-19,12:39:58
CyrusC3,COM4,CO,4,2024-10-16 13:04:10,2024-10-16,13:04:10,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-16 13:06:08,2024-10-16,13:06:08,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM4,CO,4,2024-10-16 13:07:37,2024-10-16,13:07:37,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
PaytonP4,COM2,CO,2,2024-10-16 13:08:33,2024-10-16,13:08:33,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-16 13:09:36,2024-10-16,13:09:36,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-16 13:11:11,2024-10-16,13:11:11,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM1,CO,1,2024-10-16 13:17:04,2024-10-16,13:17:04,5,5,1.0,0,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:18:11,2024-10-16,13:18:11,5,5,1.0,0,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:19:08,2024-10-16,13:19:08,5,5,1.0,0,2024-10-16 13:22:48,2024-10-16,13:22:48
CyrusC3,AP,,4,2024-10-16 13:10:46,2024-10-16,13:10:46,6,3,0.5,0,,,
PaytonP4,COM1,CO,1,2024-10-16 13:21:34,2024-10-16,13:21:34,5,5,1.0,0,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:22:48,2024-10-16,13:22:48,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:23:16,2024-10-16,13:23:16,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:24:28,2024-10-16,13:24:28,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:24:54,2024-10-16,13:24:54,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:25:45,2024-10-16,13:25:45,5,3,0.6,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:26:50,2024-10-16,13:26:50,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:27:23,2024-10-16,13:27:23,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:28:30,2024-10-16,13:28:30,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:29:45,2024-10-16,13:29:45,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:30:56,2024-10-16,13:30:56,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
CyrusC3,DEC,,4,2024-10-16 13:23:11,2024-10-16,13:23:11,5,4,0.8,0,,,
CyrusC3,DEC,,4,2024-10-16 13:33:13,2024-10-16,13:33:13,5,4,0.8,0,,,
PaytonP4,AS1,AS,1,2024-10-16 13:33:38,2024-10-16,13:33:38,5,4,0.8,0,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,COM1,CO,1,2024-10-16 13:39:15,2024-10-16,13:39:15,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-16 13:40:02,2024-10-16,13:40:02,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
FoxF2,COM2,CO,2,2024-10-16 13:48:26,2024-10-16,13:48:26,5,5,1.0,0,2024-11-05 12:31:49,2024-11-05,12:31:49
CyrusC3,DEC,,4,2024-10-16 13:38:54,2024-10-16,13:38:54,5,3,0.6,0,,,
KnoxK2,PL5,,5,2024-10-16 16:11:36,2024-10-16,16:11:36,8,6,0.75,0,,,
KnoxK2,PL5,,5,2024-10-16 16:19:35,2024-10-16,16:19:35,8,5,0.625,0,,,
KnoxK2,PL5,,5,2024-10-16 16:24:06,2024-10-16,16:24:06,8,6,0.75,0,,,
KnoxK2,PL5,,5,2024-10-16 16:29:06,2024-10-16,16:29:06,8,6,0.75,0,,,
KnoxK2,PER,,5,2024-10-16 16:35:58,2024-10-16,16:35:58,6,3,0.5,0,,,
KnoxK2,PER,,5,2024-10-16 16:38:37,2024-10-16,16:38:37,6,2,0.3333333333333333,0,,,
KnoxK2,PER,,5,2024-10-16 16:40:31,2024-10-16,16:40:31,6,3,0.5,0,,,
AyaA2,DEC,,4,2024-10-18 11:42:56,2024-10-18,11:42:56,5,5,1.0,0,,,
AyaA2,COM4,,4,2024-10-18 11:48:41,2024-10-18,11:48:41,5,4,0.8,0,,,
AyaA2,COM1,CO,1,2024-10-18 11:50:51,2024-10-18,11:50:51,5,5,1.0,1,2024-10-09 09:49:45,2024-10-09,09:49:45
AyaA2,MD2,MD,2,2024-10-18 11:51:33,2024-10-18,11:51:33,2,2,1.0,1,2024-07-31 12:39:16,2024-07-31,12:39:16
AyaA2,COM2,CO,2,2024-10-18 11:52:25,2024-10-18,11:52:25,5,5,1.0,1,2024-07-31 12:52:12,2024-07-31,12:52:12
AyaA2,COM3,CO,3,2024-10-18 11:54:34,2024-10-18,11:54:34,4,2,0.5,0,2025-01-31 09:29:32,2025-01-31,09:29:32
KnoxK2,AS1,AS,1,2024-10-21 17:45:08,2024-10-21,17:45:08,5,5,1.0,0,2024-10-21 17:46:27,2024-10-21,17:46:27
KnoxK2,AS1,AS,1,2024-10-21 17:46:27,2024-10-21,17:46:27,5,5,1.0,1,2024-10-21 17:46:27,2024-10-21,17:46:27
AyaA2,LG,,4,2024-10-29 09:18:50,2024-10-29,09:18:50,3,0,0.0,0,,,
AyaA2,DEC,,4,2024-10-29 09:23:51,2024-10-29,09:23:51,5,5,1.0,0,,,
CyrusC3,COM4,CO,4,2024-10-29 10:25:10,2024-10-29,10:25:10,5,2,0.4,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,DEC,,4,2024-10-29 10:27:35,2024-10-29,10:27:35,5,3,0.6,0,,,
CyrusC3,AP,,4,2024-10-29 10:37:42,2024-10-29,10:37:42,6,3,0.5,0,,,
PaytonP4,COM1,CO,1,2024-10-29 10:57:21,2024-10-29,10:57:21,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-29 10:57:55,2024-10-29,10:57:55,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,AS1,AS,1,2024-10-29 10:58:31,2024-10-29,10:58:31,5,4,0.8,0,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,AS1,AS,1,2024-10-29 11:01:23,2024-10-29,11:01:23,5,5,1.0,0,2024-11-20 11:13:47,2024-11-20,11:13:47
PaytonP4,COM1,CO,1,2024-10-29 11:04:57,2024-10-29,11:04:57,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-29 11:05:27,2024-10-29,11:05:27,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-29 11:06:25,2024-10-29,11:06:25,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-29 11:08:17,2024-10-29,11:08:17,5,4,0.8,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-29 11:09:31,2024-10-29,11:09:31,5,5,1.0,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM1,CO,1,2024-10-29 11:09:57,2024-10-29,11:09:57,5,3,0.6,1,2024-10-16 13:22:48,2024-10-16,13:22:48
PaytonP4,COM2,CO,2,2024-10-29 11:15:56,2024-10-29,11:15:56,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,MD2,MD,2,2024-10-29 11:17:04,2024-10-29,11:17:04,2,2,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
PaytonP4,MD2,MD,2,2024-10-29 11:18:27,2024-10-29,11:18:27,2,2,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
PaytonP4,MD2,MD,2,2024-10-29 11:18:43,2024-10-29,11:18:43,2,2,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
PaytonP4,COM2,CO,2,2024-10-29 11:19:12,2024-10-29,11:19:12,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-29 11:21:04,2024-10-29,11:21:04,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,MD2,MD,2,2024-10-29 11:21:38,2024-10-29,11:21:38,2,2,1.0,1,2024-08-06 12:16:04,2024-08-06,12:16:04
PaytonP4,COM2,CO,2,2024-10-29 11:23:10,2024-10-29,11:23:10,5,4,0.8,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-29 11:24:26,2024-10-29,11:24:26,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-29 11:25:27,2024-10-29,11:25:27,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
PaytonP4,COM2,CO,2,2024-10-29 11:26:02,2024-10-29,11:26:02,5,5,1.0,1,2024-08-07 12:12:30,2024-08-07,12:12:30
KnoxK2,OTH5,,5,2024-10-30 16:47:01,2024-10-30,16:47:01,6,4,0.6666666666666666,0,,,
KnoxK2,OTH5,,5,2024-10-30 16:52:25,2024-10-30,16:52:25,6,4,0.6666666666666666,0,,,
KnoxK2,OTH5,,5,2024-10-30 17:05:25,2024-10-30,17:05:25,6,3,0.5,0,,,
KnoxK2,OTH5,,5,2024-10-30 17:08:54,2024-10-30,17:08:54,6,3,0.5,0,,,
KnoxK2,PER,,5,2024-10-30 17:16:39,2024-10-30,17:16:39,6,5,0.8333333333333334,0,,,
CyrusC3,COM4,CO,4,2024-11-05 11:02:58,2024-11-05,11:02:58,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
OamirO,COM1,CO,1,2024-11-05 11:07:18,2024-11-05,11:07:18,5,2,0.4,0,2024-12-18 09:58:01,2024-12-18,09:58:01
CyrusC3,COM4,CO,4,2024-11-05 11:06:22,2024-11-05,11:06:22,5,4,0.8,0,2024-11-26 15:17:11,2024-11-26,15:17:11
OamirO,AS1,AS,1,2024-11-05 11:08:06,2024-11-05,11:08:06,5,3,0.6,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:11:53,2024-11-05,11:11:53,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
CyrusC3,COM4,CO,4,2024-11-05 11:11:19,2024-11-05,11:11:19,5,3,0.6,0,2024-11-26 15:17:11,2024-11-26,15:17:11
CyrusC3,COM1,CO,1,2024-11-05 11:15:00,2024-11-05,11:15:00,5,5,1.0,1,2024-08-29 13:42:36,2024-08-29,13:42:36
CyrusC3,AS1,AS,1,2024-11-05 11:15:39,2024-11-05,11:15:39,5,5,1.0,1,2024-08-29 13:48:11,2024-08-29,13:48:11
OamirO,AS1,AS,1,2024-11-05 11:15:10,2024-11-05,11:15:10,5,4,0.8,1,2024-08-29 12:13:10,2024-08-29,12:13:10
OamirO,AS1,AS,1,2024-11-05 11:21:56,2024-11-05,11:21:56,5,5,1.0,1,2024-08-29 12:13:10,2024-08-29,12:13:10
