"id","username","quiz_name","quiz_time","num_correct","num_total"
"1226","KnoxK2","EXP6","2024-11-21 13:56:21.000000","1","1"
"1227","OamirO","MD2","2024-11-21 13:55:41.000000","2","2"
"1228","KnoxK2","EXP6","2024-11-21 13:56:52.000000","1","1"
"1229","PaytonP4","AS1","2024-11-21 13:53:33.000000","5","5"
"1230","OamirO","AS2","2024-11-21 13:57:41.000000","4","5"
"1231","IyanaI","AS2","2024-11-21 13:56:58.000000","4","5"
"1232","KnoxK2","LE6","2024-11-21 13:59:20.000000","6","6"
"1233","PaytonP4","AS1","2024-11-21 14:01:27.000000","5","5"
"1234","OamirO","AS2","2024-11-21 14:04:48.000000","5","5"
"1235","PaytonP4","COM1","2024-11-21 14:09:38.000000","3","5"
"1236","PaytonP4","COM1","2024-11-21 14:11:05.000000","5","5"
"1237","PaytonP4","COM1","2024-11-21 14:11:31.000000","5","5"
"1238","OamirO","COM2","2024-11-21 14:11:00.000000","5","5"
"1239","OamirO","COM2","2024-11-21 14:12:51.000000","4","5"
"1240","PaytonP4","COM1","2024-11-21 14:12:02.000000","5","5"
"1241","OamirO","COM2","2024-11-21 14:13:33.000000","5","5"
"1242","PaytonP4","COM1","2024-11-21 14:14:58.000000","5","5"
"1243","OamirO","COM2","2024-11-21 14:14:44.000000","5","5"
"1244","PaytonP4","COM1","2024-11-21 14:16:10.000000","5","5"
"1245","OamirO","COM1","2024-11-21 14:16:22.000000","5","5"
"1246","OamirO","COM1","2024-11-21 14:17:08.000000","5","5"
"1247","OamirO","COM1","2024-11-21 14:17:31.000000","5","5"
"1248","PaytonP4","AS1","2024-11-21 14:17:22.000000","4","5"
"1249","IyanaI","AS2","2024-11-21 14:18:44.000000","4","5"
"1250","IyanaI","COM2","2024-11-21 14:29:42.000000","5","5"
"1251","OamirO","AS1","2024-11-21 14:32:09.000000","5","5"
"1252","OamirO","MD2","2024-11-21 14:33:10.000000","2","2"
"1253","OamirO","COM2","2024-11-21 14:35:00.000000","5","5"
"1254","CyrusC3","LE6","2024-11-21 15:04:44.000000","6","6"
"1255","CyrusC3","LE6","2024-11-21 15:05:51.000000","5","6"
"1256","CyrusC3","LE6","2024-11-21 15:06:47.000000","6","6"
"1257","OarielO","LG3","2024-11-21 15:07:37.000000","5","5"
"1258","CyrusC3","LE6","2024-11-21 15:08:35.000000","6","6"
"1259","OarielO","LG3","2024-11-21 15:09:32.000000","5","5"
"1260","CyrusC3","LE6","2024-11-21 15:10:57.000000","6","6"
"1261","CyrusC3","LE6","2024-11-21 15:11:37.000000","5","6"
"1262","FoxF2","AS2","2024-11-21 15:12:53.000000","5","5"
"1263","CyrusC3","LE6","2024-11-21 15:13:44.000000","5","6"
"1264","CyrusC3","LE6","2024-11-21 15:15:25.000000","6","6"
"1265","FoxF2","LG3","2024-11-21 15:15:20.000000","5","5"
"1266","OarielO","FR3","2024-11-21 15:13:45.000000","4","4"
"1267","CyrusC3","LE6","2024-11-21 15:16:46.000000","6","6"
"1268","FoxF2","FR3","2024-11-21 15:17:06.000000","4","4"
"1269","CyrusC3","LE6","2024-11-21 15:17:46.000000","6","6"
"1270","CyrusC3","LE6","2024-11-21 15:20:02.000000","6","6"
"1271","CyrusC3","LE6","2024-11-21 15:21:28.000000","6","6"
"1272","OarielO","FR3","2024-11-21 15:22:36.000000","4","4"
"1273","OarielO","FR3","2024-11-21 15:25:13.000000","4","4"
"1274","CyrusC3","LI6","2024-11-21 15:56:27.000000","1","2"
"1275","OamirO","COM2","2024-11-21 16:26:59.000000","3","5"
"1276","OamirO","COM2","2024-11-21 16:29:15.000000","3","5"
"1277","OamirO","AS1","2024-11-21 16:30:18.000000","5","5"
"1278","CyrusC3","LI6","2024-11-21 16:36:00.000000","2","2"
"1279","CyrusC3","LI6","2024-11-21 16:37:41.000000","0","2"
"1280","CyrusC3","LI6","2024-11-21 16:38:36.000000","1","2"
"1281","CyrusC3","LI6","2024-11-21 16:40:24.000000","2","2"
"1282","CyrusC3","LI6","2024-11-21 16:43:13.000000","1","2"
"1283","CyrusC3","LI6","2024-11-21 16:43:56.000000","1","2"
"1284","CyrusC3","LI6","2024-11-21 16:44:44.000000","1","2"
"1285","CyrusC3","LI6","2024-11-21 16:46:01.000000","2","2"
"1286","CyrusC3","COM5","2024-11-21 17:01:51.000000","2","4"
"1287","CyrusC3","COM4","2024-11-21 17:16:39.000000","4","5"
"1288","CyrusC3","LI6","2024-11-21 17:19:47.000000","2","2"
"1289","CyrusC3","LI6","2024-11-21 17:20:50.000000","2","2"
"1290","CyrusC3","LI6","2024-11-21 17:21:15.000000","2","2"
"1291","CyrusC3","LI6","2024-11-21 17:23:14.000000","1","2"
"1292","CyrusC3","LI6","2024-11-21 17:23:44.000000","1","2"
"1293","CyrusC3","LI6","2024-11-21 17:25:43.000000","1","2"
"1294","OamirO","COM2","2024-11-22 09:22:51.000000","2","5"
"1295","OamirO","COM2","2024-11-22 09:23:21.000000","5","5"
"1296","OamirO","COM2","2024-11-22 09:24:26.000000","5","5"
"1297","OamirO","COM2","2024-11-22 09:25:03.000000","3","5"
"1298","KnoxK2","LE6","2024-11-22 09:36:28.000000","6","6"
"1299","FoxF2","FR3","2024-11-22 09:46:22.000000","4","4"
"1300","OarielO","COM4","2024-11-22 09:45:13.000000","4","5"
"1301","OamirO","COM1","2024-11-22 10:03:35.000000","4","5"
"1302","AyaA2","COM2","2024-11-25 09:38:39.000000","5","5"
"1303","AyaA2","AS1","2024-11-25 09:42:27.000000","5","5"
"1304","AyaA2","FR","2024-11-25 09:55:47.000000","6","8"
"1305","FoxF2","AS2","2024-11-25 10:39:29.000000","5","5"
"1306","FoxF2","AS2","2024-11-25 10:41:36.000000","5","5"
"1307","CyrusC3","LI6","2024-11-25 11:18:52.000000","1","2"
"1308","CyrusC3","LI6","2024-11-25 11:19:42.000000","2","2"
"1309","CyrusC3","LI6","2024-11-25 11:20:18.000000","2","2"
"1310","CyrusC3","LI6","2024-11-25 11:21:08.000000","1","2"
"1311","CyrusC3","LI6","2024-11-25 11:21:48.000000","2","2"
"1312","CyrusC3","LI6","2024-11-25 11:22:19.000000","2","2"
"1313","CyrusC3","LI6","2024-11-25 11:23:28.000000","1","2"
"1314","CyrusC3","LI6","2024-11-25 11:24:04.000000","1","2"
"1315","CyrusC3","LI6","2024-11-25 11:24:41.000000","1","2"
"1316","CyrusC3","LI6","2024-11-25 11:25:14.000000","2","2"
"1317","CyrusC3","LI6","2024-11-25 11:26:02.000000","2","2"
"1318","CyrusC3","LI6","2024-11-25 11:27:03.000000","2","2"
"1319","CyrusC3","LI6","2024-11-25 11:27:48.000000","2","2"
"1320","CyrusC3","LI6","2024-11-25 11:28:19.000000","1","2"
"1321","CyrusC3","LI6","2024-11-25 11:28:53.000000","2","2"
"1322","CyrusC3","LI6","2024-11-25 11:29:18.000000","2","2"
"1323","CyrusC3","LI6","2024-11-25 11:29:45.000000","1","2"
"1324","CyrusC3","LI6","2024-11-25 11:30:22.000000","1","2"
"1325","CyrusC3","LI6","2024-11-25 11:30:58.000000","2","2"
"1326","CyrusC3","LI6","2024-11-25 11:31:23.000000","2","2"
"1327","CyrusC3","LI6","2024-11-25 11:31:46.000000","1","2"
"1328","CyrusC3","LI6","2024-11-25 11:32:14.000000","1","2"
"1329","CyrusC3","LI6","2024-11-25 11:32:43.000000","1","2"
"1330","CyrusC3","LI6","2024-11-25 11:34:28.000000","2","2"
"1331","CyrusC3","LI6","2024-11-25 11:35:06.000000","1","2"
"1332","CyrusC3","LI6","2024-11-25 11:35:43.000000","2","2"
"1333","CyrusC3","LI6","2024-11-25 11:36:08.000000","2","2"
"1334","CyrusC3","LI6","2024-11-25 11:36:37.000000","2","2"
"1335","CyrusC3","LI6","2024-11-25 11:37:56.000000","1","2"
"1336","CyrusC3","LI6","2024-11-25 11:38:25.000000","1","2"
"1337","CyrusC3","LI6","2024-11-25 11:38:49.000000","1","2"
"1338","CyrusC3","LI6","2024-11-25 11:39:21.000000","2","2"
"1339","CyrusC3","LI6","2024-11-25 11:39:42.000000","1","2"
"1340","AyaA2","LG","2024-11-26 14:32:28.000000","3","3"
"1341","AyaA2","COM4","2024-11-26 14:37:27.000000","3","5"
"1342","AyaA2","COM1","2024-11-26 14:52:04.000000","5","5"
"1343","CyrusC3","COM4","2024-11-26 15:07:17.000000","1","5"
"1344","CyrusC3","COM4","2024-11-26 15:08:35.000000","5","5"
"1345","CyrusC3","COM4","2024-11-26 15:11:39.000000","5","5"
"1346","CyrusC3","COM4","2024-11-26 15:14:17.000000","5","5"
"1347","CyrusC3","COM4","2024-11-26 15:15:29.000000","5","5"
"1348","FoxF2","COM4","2024-11-26 15:07:39.000000","5","5"
"1349","CyrusC3","COM4","2024-11-26 15:17:11.000000","5","5"
"1350","CyrusC3","LG","2024-11-26 15:19:46.000000","3","3"
"1351","CyrusC3","LG","2024-11-26 15:23:51.000000","3","3"
"1352","CyrusC3","LG","2024-11-26 15:25:50.000000","2","3"
"1353","CyrusC3","LG","2024-11-26 15:30:45.000000","3","3"
"1354","CyrusC3","LG","2024-11-26 15:35:29.000000","3","3"
"1355","CyrusC3","LG","2024-11-26 15:38:14.000000","3","3"
"1356","CyrusC3","LG","2024-11-26 15:42:21.000000","3","3"
"1357","CyrusC3","LG","2024-11-26 15:45:18.000000","3","3"
"1358","CyrusC3","LI6","2024-11-26 15:49:02.000000","2","2"
"1359","CyrusC3","LI6","2024-11-26 15:50:07.000000","2","2"
"1360","CyrusC3","LI6","2024-11-26 15:50:33.000000","2","2"
"1361","CyrusC3","LI6","2024-11-26 15:51:46.000000","2","2"
"1362","CyrusC3","LI6","2024-11-26 15:52:10.000000","2","2"
"1363","pmb1","MD3","2024-12-01 11:02:36.000000","4","4"
"1364","pmb1","MD2","2024-12-01 11:06:11.000000","4","4"
"1365","pmb1","AP5","2024-12-01 11:20:10.000000","4","4"
"1366","pmb1","LG","2024-12-01 11:30:15.000000","4","4"
"1367","pmb1","MD6","2024-12-01 11:36:15.000000","4","4"
"1368","pmb1","EXP6","2024-12-01 11:42:42.000000","3","4"
"1369","pmb1","EXP7","2024-12-01 11:45:19.000000","4","4"
"1370","pmb1","LI7","2024-12-01 11:49:55.000000","1","4"
"1371","pmb1","LI7","2024-12-01 11:52:47.000000","4","4"
"1372","pmb1","LI7","2024-12-01 12:00:13.000000","4","4"
"1373","pmb1","LI6","2024-12-01 12:03:18.000000","4","4"
"1374","pmb1","OMS6","2024-12-01 12:06:19.000000","3","3"
"1375","pmb1","OMS6","2024-12-01 12:10:14.000000","3","4"
"1376","pmb1","GMS6","2024-12-01 12:23:56.000000","1","7"
"1377","jaydenb","MD2","2024-12-01 13:43:58.000000","2","2"
"1378","jaydenb","AS2","2024-12-01 19:48:31.000000","5","5"
"1379","jaydenb","COM2","2024-12-01 19:51:18.000000","4","5"
"1380","jaydenb","MD2","2024-12-01 19:52:52.000000","2","2"
"1381","jaydenb","AS2","2024-12-01 19:53:31.000000","5","5"
"1382","jaydenb","COM2","2024-12-01 19:55:35.000000","5","5"
"1383","jaydenb","MD2","2024-12-01 19:58:13.000000","2","2"
"1384","jaydenb","AS2","2024-12-01 19:59:44.000000","4","5"
"1385","jaydenb","COM2","2024-12-01 20:01:26.000000","4","5"
"1386","jaydenb","MD2","2024-12-01 20:02:54.000000","2","2"
"1387","jaydenb","AS2","2024-12-01 20:03:28.000000","4","5"
"1388","jaydenb","COM2","2024-12-01 20:05:30.000000","4","5"
"1389","jaydenb","MD2","2024-12-01 20:06:55.000000","1","2"
"1390","jaydenb","AS2","2024-12-01 20:09:49.000000","4","5"
"1391","jaydenb","COM2","2024-12-01 20:11:32.000000","2","5"
"1392","jaydenb","MD2","2024-12-01 20:13:09.000000","2","2"
"1393","jaydenb","COM2","2024-12-01 20:16:29.000000","0","5"
"1394","jaydenb","COM2","2024-12-01 20:20:24.000000","5","5"
"1395","jaydenb","MD2","2024-12-01 20:22:39.000000","2","2"
"1396","jaydenb","MD2","2024-12-01 20:23:52.000000","2","2"
"1397","jaydenb","MD2","2024-12-01 20:25:34.000000","2","2"
"1398","pmb1","GMS6","2024-12-02 06:44:04.000000","0","7"
"1399","pmb1","GMS6","2024-12-02 06:49:17.000000","6","7"
"1400","pmb1","GMS6","2024-12-02 06:54:17.000000","7","7"
"1401","pmb1","GMS7","2024-12-02 06:59:13.000000","5","6"
"1402","pmb1","GMS7","2024-12-02 07:01:45.000000","6","6"
"1403","pmb1","GMS8","2024-12-02 07:03:51.000000","6","6"
"1404","pmb1","GMS8","2024-12-02 07:07:03.000000","6","6"
"1405","pmb1","GMS8","2024-12-02 07:16:01.000000","6","6"
"1406","pmb1","GMS8","2024-12-02 07:20:27.000000","6","6"
"1407","pmb1","GMS7","2024-12-02 07:24:53.000000","6","6"
"1408","pmb1","GMS7","2024-12-02 07:26:48.000000","6","6"
"1409","pmb1","GMS6","2024-12-02 07:29:12.000000","4","7"
"1410","pmb1","GMS6","2024-12-02 07:34:15.000000","6","7"
"1411","pmb1","GMS6","2024-12-02 07:59:34.000000","6","7"
"1412","pmb1","GMS7","2024-12-02 08:05:03.000000","5","6"
"1413","pmb1","GMS8","2024-12-02 08:07:59.000000","6","6"
"1414","OamirO","COM2","2024-12-04 10:52:31.000000","4","5"
"1415","OamirO","COM2","2024-12-04 10:53:31.000000","5","5"
"1416","OamirO","COM2","2024-12-04 10:54:26.000000","5","5"
"1417","OamirO","COM2","2024-12-04 10:55:04.000000","4","5"
"1418","OamirO","COM2","2024-12-04 10:56:23.000000","5","5"
"1419","OamirO","COM2","2024-12-04 10:59:03.000000","5","5"
"1420","OamirO","COM2","2024-12-04 11:02:34.000000","5","5"
"1421","OamirO","COM2","2024-12-04 11:03:06.000000","5","5"
"1422","OamirO","COM2","2024-12-04 11:05:03.000000","5","5"
"1423","OamirO","COM2","2024-12-04 11:07:18.000000","5","5"
"1424","IyanaI","AS2","2024-12-04 11:04:56.000000","4","5"
"1425","OamirO","MD2","2024-12-04 11:13:18.000000","2","4"
"1426","FoxF2","DEC","2024-12-04 11:10:55.000000","5","5"
"1427","OamirO","AS2","2024-12-04 11:18:12.000000","4","5"
"1428","OamirO","COM2","2024-12-04 11:26:19.000000","5","5"
"1429","IyanaI","AS2","2024-12-04 11:15:29.000000","4","5"
"1430","OamirO","AS2","2024-12-04 11:26:55.000000","4","5"
"1431","OamirO","AS2","2024-12-04 11:35:44.000000","3","5"
"1432","FoxF2","DEC","2024-12-04 11:27:51.000000","4","5"
"1433","IyanaI","AS2","2024-12-04 11:27:26.000000","5","5"
"1434","OamirO","AS2","2024-12-04 11:39:56.000000","4","5"
"1435","FoxF2","AS2","2024-12-04 11:42:00.000000","5","5"
"1436","FoxF2","AS2","2024-12-04 11:45:52.000000","5","5"
"1437","IyanaI","AS2","2024-12-04 11:42:40.000000","5","5"
"1438","PaytonP4","AS1","2024-12-04 11:58:41.000000","5","5"
"1439","KnoxK2","GMS7","2024-12-04 12:01:58.000000","6","6"
"1440","PaytonP4","AS1","2024-12-04 12:02:14.000000","5","5"
"1441","PaytonP4","AS1","2024-12-04 12:06:17.000000","4","5"
"1442","PaytonP4","COM2","2024-12-04 12:08:38.000000","5","5"
"1443","PaytonP4","COM2","2024-12-04 12:09:19.000000","4","5"
"1444","PaytonP4","COM2","2024-12-04 12:10:08.000000","5","5"
"1445","PaytonP4","MD2","2024-12-04 12:10:53.000000","4","4"
"1446","PaytonP4","COM2","2024-12-04 12:11:27.000000","4","5"
"1447","PaytonP4","COM1","2024-12-04 12:18:00.000000","4","5"
"1448","KnoxK2","LE6","2024-12-04 12:18:43.000000","6","6"
"1449","PaytonP4","COM3","2024-12-04 12:21:30.000000","3","4"
"1450","KnoxK2","LE6","2024-12-04 12:24:04.000000","6","6"
"1451","KnoxK2","LE6","2024-12-04 12:25:22.000000","6","6"
"1452","KnoxK2","AS6","2024-12-04 12:34:36.000000","4","6"
"1453","KnoxK2","AS6","2024-12-04 12:39:16.000000","6","6"
"1454","KnoxK2","AS6","2024-12-04 12:42:30.000000","5","6"
"1455","pmb1","MF2","2024-12-07 11:34:10.000000","0","1"
"1456","pmb1","MF2","2024-12-07 12:15:56.000000","1","1"
"1457","pmb1","MF2","2024-12-07 12:19:55.000000","1","1"
"1458","pmb1","MF3","2024-12-07 12:21:36.000000","1","1"
"1459","pmb1","MF3","2024-12-07 12:23:39.000000","1","1"
"1460","pmb1","MF3","2024-12-07 12:35:10.000000","1","1"
"1461","pmb1","MF2","2024-12-07 16:41:33.000000","1","1"
"1462","pmb1","MF2","2024-12-07 16:54:26.000000","1","1"
"1463","pmb1","MF3","2024-12-07 17:01:38.000000","1","1"
"1464","pmb1","MF3","2024-12-07 17:02:12.000000","1","1"
"1465","pmb1","MF3","2024-12-07 17:04:08.000000","1","1"
"1466","pmb1","MF3","2024-12-07 17:18:10.000000","0","1"
"1467","pmb1","MF3","2024-12-07 17:22:38.000000","0","1"
"1468","pmb1","MF2","2024-12-08 04:09:17.000000","0","1"
"1469","pmb1","MF2","2024-12-08 04:15:23.000000","0","1"
"1470","pmb1","MF2","2024-12-08 04:22:03.000000","0","1"
"1471","pmb1","MF2","2024-12-08 04:23:57.000000","0","1"
"1472","pmb1","MF2","2024-12-08 04:25:35.000000","0","1"
"1473","pmb1","MF2","2024-12-08 07:50:24.000000","0","1"
"1474","pmb1","MF2","2024-12-08 07:52:13.000000","0","1"
"1475","pmb1","MF2","2024-12-08 07:53:42.000000","0","1"
"1476","pmb1","MF2","2024-12-08 07:54:26.000000","0","1"
"1477","pmb1","MF2","2024-12-08 08:03:59.000000","0","1"
"1478","pmb1","MF2","2024-12-08 11:06:05.000000","0","1"
"1479","pmb1","MF2","2024-12-08 11:11:47.000000","0","1"
"1480","pmb1","MF2","2024-12-08 11:14:23.000000","0","1"
"1481","pmb1","MF2","2024-12-08 11:15:57.000000","0","1"
"1482","pmb1","MF2","2024-12-08 13:24:44.000000","3","4"
"1483","pmb1","MF2","2024-12-08 13:28:06.000000","3","4"
"1484","pmb1","MF2","2024-12-08 13:41:39.000000","3","4"
"1485","pmb1","MF2","2024-12-08 13:44:29.000000","90","100"
"1486","pmb1","MF2","2024-12-08 13:48:58.000000","80","100"
"1487","pmb1","COM2","2024-12-08 16:59:26.000000","5","5"
"1488","pmb1","COM2","2024-12-08 17:00:28.000000","4","5"
"1489","pmb1","COM2","2024-12-08 17:01:39.000000","5","5"
"1490","pmb1","AS2","2024-12-08 17:02:49.000000","5","5"
"1491","pmb1","AS2","2024-12-08 17:04:36.000000","5","5"
"1492","pmb1","AS2","2024-12-08 17:06:07.000000","5","5"
"1493","pmb1","MD2","2024-12-08 17:07:37.000000","4","4"
"1494","pmb1","MF2","2024-12-08 17:08:21.000000","100","100"
"1495","pmb1","MF2","2024-12-08 17:09:43.000000","100","100"
"1496","pmb1","MF2","2024-12-08 17:11:05.000000","100","100"
"1497","pmb1","MF2","2024-12-08 17:12:31.000000","100","100"
"1498","pmb1","MF2","2024-12-08 17:14:11.000000","100","100"
"1499","pmb1","COM2","2024-12-08 17:15:52.000000","5","5"
"1500","pmb1","AS2","2024-12-08 17:17:06.000000","5","5"
"1501","pmb1","COM2","2024-12-08 17:18:31.000000","5","5"
"1502","pmb1","COM2","2024-12-08 17:19:37.000000","4","5"
"1503","pmb1","MF2","2024-12-09 06:56:31.000000","30","100"
"1504","pmb1","MF2","2024-12-09 07:01:17.000000","100","100"
"1505","pmb1","MF3","2024-12-09 07:03:24.000000","100","100"
"1506","pmb1","MF3","2024-12-09 07:05:07.000000","60","100"
"1507","pmb1","MF3","2024-12-09 07:06:53.000000","100","100"
"1508","pmb1","MF3","2024-12-09 07:08:42.000000","90","100"
"1509","pmb1","MF3","2024-12-09 07:11:05.000000","100","100"
"1510","pmb1","MF3","2024-12-09 07:12:21.000000","100","100"
"1511","pmb1","MF3","2024-12-09 07:13:39.000000","100","100"
"1512","pmb1","MF2","2024-12-09 07:33:32.000000","100","100"
"1513","pmb1","MF3","2024-12-09 07:35:11.000000","100","100"
"1514","pmb1","MF3","2024-12-09 07:37:01.000000","100","100"
"1515","KnoxK2","GMS7","2024-12-10 09:48:34.000000","4","6"
"1516","KnoxK2","MD3","2024-12-10 09:52:46.000000","4","4"
"1517","KnoxK2","MF3","2024-12-10 09:53:47.000000","100","100"
"1518","KnoxK2","EXP6","2024-12-10 10:22:23.000000","4","4"
"1519","CharlotteC14","COM1","2024-12-10 13:57:58.000000","5","5"
"1520","CharlotteC14","COM1","2024-12-10 14:00:20.000000","4","5"
"1521","CharlotteC14","AS1","2024-12-10 14:01:08.000000","4","5"
"1522","KnoxK2","MF3","2024-12-10 14:07:21.000000","100","100"
"1523","KnoxK2","MF3","2024-12-10 14:16:05.000000","100","100"
"1524","CharlotteC14","COM1","2024-12-10 14:17:13.000000","5","5"
"1525","CharlotteC14","COM1","2024-12-10 14:18:10.000000","5","5"
"1526","KnoxK2","MF3","2024-12-10 14:18:00.000000","100","100"
"1527","CharlotteC14","COM1","2024-12-10 14:18:49.000000","5","5"
"1528","AyaA2","MF2","2024-12-10 14:17:55.000000","100","100"
"1529","CharlotteC14","COM1","2024-12-10 14:19:24.000000","5","5"
"1530","CharlotteC14","COM1","2024-12-10 14:20:03.000000","5","5"
"1531","AyaA2","MF3","2024-12-10 14:19:49.000000","100","100"
"1532","KnoxK2","MF3","2024-12-10 14:19:41.000000","100","100"
"1533","CharlotteC14","AS1","2024-12-10 14:21:05.000000","5","5"
"1534","AyaA2","MF3","2024-12-10 14:22:15.000000","100","100"
"1535","CharlotteC14","AS1","2024-12-10 14:22:42.000000","5","5"
"1536","CharlotteC14","AS1","2024-12-10 14:24:14.000000","5","5"
"1537","CharlotteC14","AS1","2024-12-10 14:25:32.000000","5","5"
"1538","CharlotteC14","AS1","2024-12-10 14:28:02.000000","5","5"
"1539","CharlotteC14","COM2","2024-12-10 14:29:41.000000","5","5"
"1540","KnoxK2","MF2","2024-12-10 14:29:45.000000","100","100"
"1541","AyaA2","MF3","2024-12-10 14:30:32.000000","100","100"
"1542","CharlotteC14","AS2","2024-12-10 14:33:15.000000","5","5"
"1543","KnoxK2","MF3","2024-12-10 14:35:05.000000","100","100"
"1544","CharlotteC14","AS2","2024-12-10 14:35:38.000000","5","5"
"1545","CharlotteC14","AS2","2024-12-10 14:39:02.000000","5","5"
"1546","CharlotteC14","MF2","2024-12-10 14:40:58.000000","60","100"
"1547","CharlotteC14","MF2","2024-12-10 14:43:30.000000","40","100"
"1548","CharlotteC14","MF2","2024-12-10 14:44:44.000000","90","100"
"1549","KnoxK2","PRO6","2024-12-10 14:45:53.000000","4","4"
"1550","CharlotteC14","MF2","2024-12-10 14:46:41.000000","100","100"
"1551","CharlotteC14","MF2","2024-12-10 14:47:53.000000","60","100"
"1552","CharlotteC14","MF2","2024-12-10 14:49:43.000000","100","100"
"1553","CharlotteC14","MF2","2024-12-10 14:52:50.000000","100","100"
"1554","CharlotteC14","MF2","2024-12-10 14:54:10.000000","100","100"
"1555","KnoxK2","PRO6","2024-12-10 14:50:15.000000","4","4"
"1556","CharlotteC14","MF2","2024-12-10 14:55:26.000000","60","100"
"1557","CharlotteC14","MF2","2024-12-10 14:56:40.000000","100","100"
"1558","CharlotteC14","MF2","2024-12-10 14:59:12.000000","80","100"
"1559","FoxF2","MF2","2024-12-10 15:06:32.000000","100","100"
"1560","PaytonP4","MF2","2024-12-10 15:05:47.000000","30","100"
"1561","PaytonP4","COM1","2024-12-10 15:08:06.000000","4","5"
"1562","FoxF2","MF2","2024-12-10 15:09:28.000000","100","100"
"1563","FoxF2","MF2","2024-12-10 15:11:09.000000","100","100"
"1564","FoxF2","MF2","2024-12-10 15:13:10.000000","100","100"
"1565","IyanaI","MF2","2024-12-10 15:12:58.000000","30","100"
"1566","FoxF2","MF2","2024-12-10 15:15:19.000000","100","100"
"1567","IyanaI","MF2","2024-12-10 15:15:03.000000","50","100"
"1568","PaytonP4","MF2","2024-12-10 15:15:53.000000","50","100"
"1569","IyanaI","MF2","2024-12-10 15:16:53.000000","80","100"
"1570","PaytonP4","MF2","2024-12-10 15:17:30.000000","40","100"
"1571","IyanaI","MF2","2024-12-10 15:18:57.000000","40","100"
"1572","PaytonP4","COM2","2024-12-10 15:19:24.000000","5","5"
"1573","IyanaI","MF2","2024-12-10 15:20:44.000000","80","100"
"1574","PaytonP4","MF2","2024-12-10 15:21:18.000000","50","100"
"1575","PaytonP4","MF2","2024-12-10 15:23:16.000000","60","100"
"1576","IyanaI","MF2","2024-12-10 15:24:19.000000","70","100"
"1577","IyanaI","MF2","2024-12-10 15:26:14.000000","60","100"
"1578","IyanaI","MF2","2024-12-10 15:28:01.000000","30","100"
"1579","PaytonP4","MF2","2024-12-10 15:29:27.000000","40","100"
"1580","IyanaI","MF2","2024-12-10 15:29:34.000000","20","100"
"1581","PaytonP4","COM2","2024-12-10 15:32:43.000000","3","5"
"1582","PaytonP4","COM2","2024-12-10 15:33:50.000000","5","5"
"1583","PaytonP4","COM2","2024-12-10 15:34:38.000000","5","5"
"1584","PaytonP4","COM1","2024-12-10 15:37:09.000000","4","5"
"1585","PaytonP4","COM1","2024-12-10 15:38:35.000000","5","5"
"1586","PaytonP4","COM1","2024-12-10 15:40:37.000000","5","5"
"1587","IyanaI","MF2","2024-12-10 15:44:21.000000","30","100"
"1588","PaytonP4","COM2","2024-12-10 15:54:10.000000","5","5"
"1589","pmb1","MF2","2024-12-11 08:13:56.000000","47","100"
"1590","pmb1","MF2","2024-12-11 08:13:56.000000","80","100"
"1591","KnoxK2","MF2","2024-12-12 14:30:12.000000","100","100"
"1592","CharlotteC14","MF2","2024-12-12 14:32:17.000000","60","100"
"1593","CharlotteC14","MF2","2024-12-12 14:33:33.000000","87","100"
"1594","KnoxK2","MF2","2024-12-12 14:37:59.000000","100","100"
"1595","CharlotteC14","MF2","2024-12-12 14:38:03.000000","100","100"
"1596","KnoxK2","MF2","2024-12-12 14:39:17.000000","100","100"
"1597","CharlotteC14","MF2","2024-12-12 14:40:11.000000","47","100"
"1598","CharlotteC14","MF2","2024-12-12 14:41:31.000000","100","100"
"1599","KnoxK2","COM4","2024-12-12 14:42:25.000000","4","5"
"1600","KnoxK2","COM5","2024-12-12 14:43:33.000000","3","4"
"1601","CharlotteC14","MF2","2024-12-12 14:45:41.000000","100","100"
"1602","AyaA2","MF3","2024-12-12 14:47:09.000000","100","100"
"1603","AyaA2","MF3","2024-12-12 14:50:35.000000","100","100"
"1604","CharlotteC14","MF2","2024-12-12 14:50:35.000000","100","100"
"1605","KnoxK2","DEC","2024-12-12 14:50:43.000000","5","5"
"1606","AyaA2","MF2","2024-12-12 14:52:50.000000","93","100"
"1607","CharlotteC14","MF2","2024-12-12 14:52:48.000000","100","100"
"1608","CharlotteC14","MF2","2024-12-12 14:54:24.000000","100","100"
"1609","KnoxK2","DEC","2024-12-12 14:54:08.000000","5","5"
"1610","KnoxK2","DEC","2024-12-12 15:01:50.000000","5","5"
"1611","KnoxK2","DEC","2024-12-12 15:05:27.000000","5","5"
"1612","KnoxK2","DEC","2024-12-12 15:08:16.000000","5","5"
"1613","PaytonP4","MF2","2024-12-12 15:31:04.000000","0","100"
"1614","PaytonP4","MF2","2024-12-12 15:32:30.000000","60","100"
"1615","PaytonP4","MF2","2024-12-12 15:35:00.000000","33","100"
"1616","PaytonP4","COM2","2024-12-12 15:36:51.000000","5","5"
"1617","OarielO","MF2","2024-12-12 15:40:01.000000","33","100"
"1618","IyanaI","AS2","2024-12-12 15:30:51.000000","4","5"
"1619","PaytonP4","COM1","2024-12-12 15:44:18.000000","5","5"
"1620","PaytonP4","MF3","2024-12-12 15:45:32.000000","47","100"
"1621","OarielO","MF2","2024-12-12 15:47:01.000000","80","100"
